Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;2005102930odessa;Одесса. 29 и 30 октября 2005 г. (2 шт.);;Одесса. 29 и 30 октября 2005 г. (2 шт.);140;20051029odessa.avi;20051030odessa.avi;;RUS_DVD_DK_front.jpg;
;;;0;2005112627moskva;Москва. Семинар 26 и 27 ноября 2005 г. (2 шт.) ;;Москва. Семинар 26 и 27 ноября 2005 г. (2 шт.) ;140;20051126moskva.avi;20051127moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;20051130moskva;Москва. 30 ноября и 1 декабря 2005 г. (2 шт.);;Москва. 30 ноября  2005 г. ;140;20051130moskva.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2005122425piter;С-Петербург. Семинар 24 и 25 дек. 2005 г. (2 шт.);;С-Петербург. Семинар 24 и 25 дек. 2005 г. (2 шт.);140;20051224piter.avi;20051225piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;20060228samara;Самара. 28 февраля 2006 г.;;Самара. 28 февраля 2006 г.;140;20060228samara.avi;;20051121moskva.avi;RUS_DVD_DK_front.jpg;
;;;0;2006030405odessa;Одесса. 4 и 5 марта 2006 г. (2 шт.);;Одесса. 4 и 5 марта 2006 г. (2 шт.);140;20060304odessa.avi;20060305odessa.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006031112germaniya;Германия. Семинар 11 и 12 марта 2006 г. (2 шт.);;Германия. Семинар 11 и 12 марта 2006 г. (2 шт.);140;20060311germaniya.avi;20060312germaniya.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006040809zaporozhe;Запорожье. 8 и 9 апреля 2006 г. ;;Запорожье. 8 и 9 апреля 2006 г. ;140;20060408zaporozhe.avi;20060409zaporozhe.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006041516piter;С-Петербург. 15 и 16 апреля 2006 г. (2 шт.);;С-Петербург. 15 и 16 апреля 2006 г. (2 шт.);140;20060415piter.avi;20060416piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006042223volgograd;Волгоград. 22 и 23 апр(консультация) 2006 г.(2шт);;Волгоград. 22 и 23 апр(консультация) 2006 г.(2шт);140;20060422volgograd.avi;20060423volgograd.avi;;RUS_DVD_DK_front.jpg;
